1.037436666666669964e+02	1.054000000000000057e+02	6.983897043825420425e+00	-5.702485410857770498e-01	1.087999999999999972e+02	2.289050056441900072e+00	9.199999999999999289e+00	5.691355555555560386e+00	2.689999999999999858e+01	4.877481791875349870e+01	4.877481791875349870e+01	1.030109999999999957e+02	1.044000000000000057e+02	6.944678533468779946e+00	-4.641717303572969744e-01	1.082000000000000028e+02	2.231610184733999969e+00	9.800000000000000711e+00	5.663470000000000226e+00	2.710000000000000142e+01	4.822855993322200163e+01	4.822855993322200163e+01	2.184900000000000020e+01	2.075000000000000000e+01	5.119480520652039957e+00	8.096482553860759879e-01	2.419999999999999929e+01	2.926752679328409990e+00	5.900000000000000355e+00	4.033616666666659967e+00	2.450000000000000000e+01	2.620908080133559892e+01	2.620908080133559892e+01	9.494925000000000637e+01	9.770000000000000284e+01	9.425129990403190661e+00	-4.566030632355749574e+00	9.879999999999999716e+01	2.579122553660700135e+01	3.700000000000000178e+00	4.642833690476230402e+00	6.666666666666729668e+01	8.883307533599760575e+01	8.883307533599750627e+01	1.000000000000000000e+01	9.000000000000000000e+00	9.333333333333330373e+00	2.000000000000000000e+00	5.284346000000000032e+01	9.600000000000000000e+01	0.000000000000000000e+00
1.037139999999999986e+02	1.055000000000000000e+02	6.067379375601880120e+00	-7.210889802317219655e-01	1.082999999999999972e+02	2.410671122867090066e+00	8.300000000000000711e+00	5.034546666666649628e+00	2.539999999999999858e+01	3.681309248747910345e+01	3.681309248747910345e+01	1.033778333333330011e+02	1.050000000000000000e+02	5.997875971194470246e+00	-6.367214031815480180e-01	1.080499999999999972e+02	2.341201766480950131e+00	8.250000000000000000e+00	5.000969444444439915e+00	2.550000000000000000e+01	3.597451616583209955e+01	3.597451616583190059e+01	2.364834722222219909e+01	2.350000000000000000e+01	2.262888875097610164e+00	6.066111978155850348e-01	2.489999999999999858e+01	4.410805359691230443e+00	2.700000000000000178e+00	1.688779351851859900e+00	1.689999999999999858e+01	5.120666061040529904e+00	5.120666061040520134e+00	9.492737499999999784e+01	9.500000000000000000e+01	1.634792323376959899e+00	-2.511436222824719788e+00	9.609999999999999432e+01	2.115842796670489889e+01	2.099999999999989875e+00	1.181684583333340033e+00	1.775000000000000000e+01	2.672545940572249812e+00	2.672545940572249812e+00	1.500000000000000000e+01	1.500000000000000000e+01	1.500000000000000000e+01	2.000000000000000000e+00	6.603607999999999834e+01	8.009999999999999432e+01	0.000000000000000000e+00
7.785933333333329642e+01	6.900000000000000000e+01	1.749894858436219991e+01	1.059897283711809912e+00	9.579999999999999716e+01	2.592302566132219876e+00	3.039999999999999858e+01	1.512045111111119944e+01	6.790000000000000568e+01	3.062132015581530027e+02	3.062132015581530027e+02	6.684695833333340431e+01	6.440000000000000568e+01	1.075612455689380020e+01	2.804795271824549907e+00	6.887656250000000568e+01	1.320508963229620036e+01	7.776562499999990052e+00	6.777759444444460435e+00	7.370000000000000284e+01	1.156942154834130037e+02	1.156942154834130037e+02	1.962533333333340124e+01	1.980000000000000071e+01	2.023590211411640194e+00	-3.091202655136660038e-01	2.110000000000000142e+01	3.013662214219499980e+00	2.799999999999999822e+00	1.614484444444439948e+00	1.190000000000000036e+01	4.094917343721009573e+00	4.094917343721009573e+00	9.580201388888889369e+01	9.750000000000000000e+01	4.619441424171889743e+00	-2.309047646958339861e+00	9.829999999999999716e+01	7.732647273866009918e+00	2.500000000000000000e+00	3.082174584929750161e+00	2.413333333333340036e+01	2.133923907135519826e+01	2.133923907135519826e+01	1.500000000000000000e+01	1.400000000000000000e+01	1.475000000000000000e+01	2.000000000000000000e+00	6.585329000000000121e+01	1.055999999999999943e+02	1.000000000000000000e+00
6.035598611111110046e+01	6.060000000000000142e+01	6.241308835991399739e+00	-5.119342564059079947e+00	6.279999999999999716e+01	4.342341234335920319e+01	3.299999999999999822e+00	3.002861759259260133e+00	7.709999999999999432e+01	3.895393598622430176e+01	3.895393598622450071e+01	6.007637500000009823e+01	6.060000000000000142e+01	6.593713771895700404e+00	-5.282615995099230410e+00	6.270000000000000284e+01	4.089757288418900316e+01	3.250000000000000000e+00	3.091817361111099949e+00	7.350000000000000000e+01	4.347706130568700189e+01	4.347706130568690241e+01	1.515737500000000004e+01	1.400000000000000000e+01	1.633141500984530037e+00	1.200970594959529958e+00	1.625000000000000000e+01	3.384036332769210009e+00	2.250000000000000000e+00	1.376400416666669901e+00	7.500000000000000000e+00	2.667151162237990203e+00	2.667151162237990203e+00	9.660216666666660501e+01	9.640000000000000568e+01	1.035760576666169941e+00	2.161700225924959862e-01	9.709999999999999432e+01	2.602087228088110216e+00	1.099999999999990097e+00	8.626227777777759620e-01	5.099999999999989875e+00	1.072799972175840111e+00	1.072799972175850103e+00	8.000000000000000000e+00	8.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	7.964740000000000464e+01	9.279999999999999716e+01	1.000000000000000000e+00
1.023588333333329956e+02	9.909999999999999432e+01	1.209249334294969991e+01	-3.684744611308869988e-01	1.084000000000000057e+02	1.346486257342409942e+01	1.350000000000000000e+01	8.738676111111130851e+00	1.404000000000000057e+02	1.462283952492840058e+02	1.462283952492840058e+02	1.011890833333330022e+02	9.840000000000000568e+01	1.481369727846970008e+01	-1.518579620715829970e+00	1.081500000000000057e+02	1.428028860066429928e+01	1.394999999999999929e+01	9.574145277777809326e+00	1.470000000000000000e+02	2.194456270581410138e+02	2.194456270581410138e+02	2.184351388888890000e+01	2.200000000000000000e+01	2.362499074204759797e+00	-1.570275696161850032e+00	2.330000000000000071e+01	1.550617503008739995e+01	2.799999999999999822e+00	1.733097500000009950e+00	2.850000000000000000e+01	5.581401875618349884e+00	5.581401875618340114e+00	9.622009722222219352e+01	9.790000000000000568e+01	7.596477585637019914e+00	-7.693533668569750184e+00	9.829999999999999716e+01	7.483080409066769789e+01	1.599999999999990097e+00	2.847064212962980179e+00	9.990000000000010516e+01	5.770647170908559787e+01	5.770647170908539891e+01	1.500000000000000000e+01	1.500000000000000000e+01	1.500000000000000000e+01	1.000000000000000000e+00	4.396696000000000026e+01	8.260603351955309392e+01	0.000000000000000000e+00
6.138349999999999795e+01	6.179999999999999716e+01	3.134680438644529943e+00	-1.765320464118720067e-01	6.415000000000000568e+01	1.934464531845029978e+00	5.250000000000009770e+00	2.679098333333330029e+00	1.280000000000000071e+01	9.826221452420680791e+00	9.826221452420700331e+00	6.025833333333329733e+01	6.089999999999999858e+01	3.325600680133120157e+00	-4.431666634440740160e-01	6.300000000000000000e+01	2.814601572281270059e+00	5.000000000000000000e+00	2.766507092198589923e+00	1.811666666666659964e+01	1.105961988370190063e+01	1.105961988370190063e+01	2.218933333333329827e+01	2.260000000000000142e+01	1.680369965270080090e+00	-1.465410409345879961e+00	2.319999999999999929e+01	5.576890439932109977e+00	1.699999999999999956e+00	1.238035555555550005e+00	1.041666666666660035e+01	2.823643220181780045e+00	2.823643220181780045e+00	9.185215277777780329e+01	9.615000000000000568e+01	8.529746662948250346e+00	-1.317440911797139957e+00	9.800000000000000000e+01	3.727463077581360196e+00	1.115833333333329946e+01	6.981884272243699563e+00	3.371666666666669698e+01	7.275657813407680408e+01	7.275657813407660512e+01	1.100000000000000000e+01	1.000000000000000000e+01	1.080000000000000071e+01	1.000000000000000000e+00	7.005777999999999395e+01	1.178333333333330017e+02	1.000000000000000000e+00
9.149099999999999966e+01	9.154999999999999716e+01	6.476608920197000074e+00	2.340852533021179904e-01	9.590000000000000568e+01	2.609775447196089893e+00	9.699999999999999289e+00	5.447726666666669715e+00	3.189999999999999858e+01	4.194646310517529741e+01	4.194646310517529741e+01	9.096583333333329335e+01	9.120000000000000284e+01	6.331178590341099977e+00	1.357408780139789939e-01	9.540000000000000568e+01	2.388438097175979991e+00	9.699999999999999289e+00	5.374736111111110048e+00	3.200000000000000000e+01	4.008382234279360290e+01	4.008382234279350342e+01	5.513416666666669741e+00	1.493809523809519924e+00	5.392019783805039879e+00	4.672607318208060190e-01	1.015000000000000036e+01	1.903898226673639948e+00	9.563162878787879961e+00	5.070280154320980337e+00	2.100000000000000000e+01	2.907387734894500042e+01	2.907387734894500042e+01	9.835529166666670164e+01	9.900000000000000000e+01	1.577773497951270087e+00	-6.857161479913970403e+00	9.900000000000000000e+01	6.944631168012729461e+01	1.000000000000000000e+00	8.412345833333200185e-01	2.126666666666499950e+01	2.489369210837370172e+00	2.489369210837379942e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	1.000000000000000000e+00	4.949490999999999730e+01	7.300000000000000000e+01	1.000000000000000000e+00
6.763663888888879683e+01	6.940000000000000568e+01	7.422434415084540049e+00	-9.004642617221829681e-01	7.190000000000000568e+01	3.245345504511900181e+00	4.950000000000000178e+00	5.491661481481510343e+00	3.700000000000000000e+01	5.509253264623139756e+01	5.509253264623139756e+01	6.635761111111099808e+01	6.829999999999999716e+01	7.519085381103470134e+00	-4.756835189150889764e-01	7.100000000000000000e+01	2.994170910710720168e+00	8.546296296296329587e+00	5.871913689458700070e+00	4.064999999999989910e+01	5.653664496832389830e+01	5.653664496832399777e+01	1.454749999999999943e+01	1.350000000000000000e+01	2.617654459123960109e+00	8.494422033631899849e-01	1.700000000000000000e+01	2.669165427218179953e+00	4.900000000000000355e+00	2.258199999999990215e+00	1.119999999999999929e+01	6.852114867371540186e+00	6.852114867371549956e+00	6.168508333333330285e+01	6.441291172595519754e+01	3.241465000256920348e+01	-2.824830755640589941e-01	9.809999999999999432e+01	1.709273079181520050e+00	6.422938076416339470e+01	2.868095392072899941e+01	9.990000000000000568e+01	1.050709534789059944e+03	1.050709534789059944e+03	7.000000000000000000e+00	3.000000000000000000e+00	5.333333333333330373e+00	2.000000000000000000e+00	7.044342000000000326e+01	9.053333333333340249e+01	0.000000000000000000e+00
9.216805555555549745e+01	9.279999999999999716e+01	6.598256538626929846e+00	-8.307934061149869764e-01	9.684999999999999432e+01	3.685552199283260055e+00	8.550000000000000711e+00	5.122819444444440151e+00	4.365000000000019753e+01	4.353698934953310129e+01	4.353698934953320077e+01	9.170974999999990018e+01	9.270000000000000284e+01	7.153420730747280132e+00	-1.189757549077530063e+00	9.675000000000000000e+01	4.648088388616749889e+00	8.650000000000009237e+00	5.413389166666680019e+00	4.719999999999990337e+01	5.117142815108500287e+01	5.117142815108510234e+01	1.635500000000000043e+01	1.600000000000000000e+01	1.699879697206529983e+00	6.434163632855880444e-01	1.689999999999999858e+01	4.800990596928169651e+00	8.999999999999990230e-01	1.126449999999999951e+00	1.019999999999999929e+01	2.889590984974959920e+00	2.889590984974959920e+00	7.919548611111109437e+01	9.700000000000000000e+01	2.599488264579590080e+01	-1.173675720507570075e+00	9.800000000000000000e+01	3.278789873969650159e+00	3.700908212560369748e+01	2.209419228931470158e+01	9.990000000000000568e+01	6.757339237686990145e+02	6.757339237686990145e+02	1.500000000000000000e+01	3.000000000000000000e+00	8.666666666666669627e+00	2.000000000000000000e+00	4.802004999999999768e+01	1.111333333333329989e+02	0.000000000000000000e+00
5.280641666666669920e+01	5.300000000000000000e+01	3.656741602282670200e+00	-8.416094792477729625e-02	5.470000000000000284e+01	4.471993918927489986e+00	3.500000000000000000e+00	2.624535158730159967e+00	2.616666666666710128e+01	1.337175914586480019e+01	1.337175914586480019e+01	5.328666666666669727e+01	5.270000000000000284e+01	3.564076064463979954e+00	9.050777578237380050e-01	5.499166666666680214e+01	4.962369198033390383e+00	3.691666666666789887e+00	2.631433333333330182e+00	2.389999999999999858e+01	1.270263819328510024e+01	1.270263819328510024e+01	1.794050000000000011e+01	1.730000000000000071e+01	3.889694841492480126e+00	3.990692004381700131e-01	2.114999999999999858e+01	2.337949549984729813e+00	6.150000000000000355e+00	3.198368333333330149e+00	1.800000000000000000e+01	1.512972595993320013e+01	1.512972595993320013e+01	9.510022222222220023e+01	9.590000000000000568e+01	3.241189348502509837e+00	-6.670200083468730057e+00	9.620000000000000284e+01	6.103626658565450214e+01	1.900000000000009903e+00	1.542387407407399991e+00	3.891666666666729668e+01	1.050530839284609996e+01	1.050530839284609996e+01	7.000000000000000000e+00	6.000000000000000000e+00	6.666666666666669627e+00	2.000000000000000000e+00	8.341254999999999598e+01	9.233333333333330017e+01	0.000000000000000000e+00
9.002208333333339851e+01	9.029999999999999716e+01	5.885843867360939896e+00	1.297227429521089936e+00	9.250000000000000000e+01	5.688430010682130167e+00	7.049999999999999822e+00	4.336719444444439908e+00	3.370000000000000284e+01	3.464315803095030333e+01	3.464315803095030333e+01	8.919830555555560636e+01	8.984999999999999432e+01	5.087758192267870072e+00	7.196295876051860274e-01	9.200000000000000000e+01	3.811484520246950058e+00	7.000000000000000000e+00	4.057060925925919825e+00	2.580000000000000071e+01	2.588528342298889839e+01	2.588528342298889839e+01	1.422172222222219951e+01	1.400000000000000000e+01	1.495752924770580083e+00	2.223485554546799914e-01	1.490000000000000036e+01	8.394171511214029380e+00	1.500000000000000000e+00	1.011525886939570018e+00	1.370000000000040075e+01	2.237276811959739931e+00	2.237276811959739931e+00	9.630654166666670335e+01	9.609999999999999432e+01	1.330185038001379993e+00	-6.569846543388759841e+00	9.700000000000000000e+01	6.401215692319870243e+01	1.000000000000000000e+00	6.610627777777799974e-01	1.714999999999999858e+01	1.769392235322740037e+00	1.769392235322750029e+00	7.000000000000000000e+00	4.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	8.305876000000000658e+01	6.540000000000000568e+01	1.000000000000000000e+00
7.440937499999989768e+01	7.470000000000000284e+01	3.378309839637080092e+00	-2.991095801128840215e+00	7.600000000000000000e+01	2.035968210598780104e+01	3.099999999999989875e+00	2.146569444444459851e+00	3.080000000000029914e+01	1.141297737258869915e+01	1.141297737258869915e+01	7.467400000000000659e+01	7.475000000000000000e+01	2.495072294350320075e+00	-2.140282738043690069e-01	7.620000000000000284e+01	4.683457119083979769e+00	3.299999999999999822e+00	1.939015555555559933e+00	1.995000000000030127e+01	6.225385754034560293e+00	6.225385754034560293e+00	1.771283333333330035e+01	1.780000000000000071e+01	2.877545392774739863e+00	1.040711706319309982e-01	1.980000000000000071e+01	2.239920227193239910e+00	4.450000000000000178e+00	2.419138333333330060e+00	1.380000000000000071e+01	8.280267487479139987e+00	8.280267487479129329e+00	9.501687499999989939e+01	9.600000000000000000e+01	3.524342083309639939e+00	-2.105123596198239966e+00	9.720000000000000284e+01	8.134124510923010476e+00	3.549999999999999822e+00	2.490222887115860040e+00	2.210000000000010090e+01	1.242098712018730033e+01	1.242098712018730033e+01	1.500000000000000000e+01	1.500000000000000000e+01	1.500000000000000000e+01	2.000000000000000000e+00	8.823323999999999501e+01	6.820000000000000284e+01	1.000000000000000000e+00
